069_Lament_of_the_Decay_Gelibord.nbs,631.2499999999969,0.9400000000000006,1391,1391,0,0,104309
070_Camaraderie_Efilim.nbs,1584.12,14.23999999999987,1353,1353,0,196,98751
071_No_Place_to_Hide_Lexdale.nbs,5267.62000000004,52.84999999999939,4262,4120,142,524,151314
071_Simplified_No_Place_to_Hide_Lexdale.nbs,4027.1799999999835,17.67999999999987,2702,2691,11,216,153182
072_Shining_Citadel_of_the_Allies_Cinfras.nbs,4318.0,10.579999999999938,2346,2346,0,164,150790
073_To_The_Sky_Letvus_Airbase.nbs,3533.0,25.68999999999991,1935,1918,17,164,103601
074_Horizon_of_the_East_Aldorei_Valley.nbs,2533.0,0.68,1027,1027,0,4,152669
075_The_Hardiest_of_Souls_Thanos.nbs,1794.0,20.54999999999999,1716,1702,14,14,100370
076_Anthem_of_the_Air_Mage_Bantisu_Air_Temple.nbs,4079.2399999999675,64.16999999999983,3906,3835,71,380,139714
077_Hard_Work_Alone_Thesead.nbs,4194.0,3.749999999999989,2068,2068,0,55,157777
078_Fine_Work_Together_Eltom.nbs,2215.799999999997,21.86999999999999,1843,1831,12,122,125735
079_Pride_Progress_and_Digging_Holes_Rodoroc.nbs,3116.0,34.14999999999968,1478,1478,0,582,103240
080_Hideaway_of_the_Stalwart_Maex.nbs,2586.080000000005,6.489999999999986,2048,2048,0,97,76355
081_Standing_on_Thin_Air_Kandon-Beda.nbs,3247.0,0.7300000000000004,1527,1527,0,6,126567
082_City_in_the_Sky_Ahmsord.nbs,3233.1999999999666,6.849999999999985,2185,2183,2,49,116266
083_Shanty_of_the_Somber_Sailors_Jofash_Docks.nbs,2591.399999999924,1.460000000000001,3465,3465,0,17,150018
084_Epic_Gavel_Gavel_Gate.nbs,4264.0,1.8400000000000014,2224,2224,0,8,151068
085_Gavel_Journey_Llevigar_Plains.nbs,4458.0,9.149999999999988,2424,2422,2,97,176579
085_Modified_Gavel_Journey_Llevigar_Plains.nbs,4374.0,11.729999999999986,2392,2388,4,109,176599
086_Ten_Minutes_til_Breaktime_Karoc_Quarry.nbs,2186.92000000001,1.0200000000000007,2085,2085,0,0,94015
087_Trodden-Down_Paths_Olux_Swamp.nbs,1135.0,0.0,1135,1135,0,0,170565
088_The_Forest_Lives_On_Light_Forest.nbs,4059.0,8.219999999999976,2101,2101,0,78,154721
089_The_Forest_Dies_Dark_Forest.nbs,1782.0,3.549999999999996,1728,1728,0,40,125932
090_The_Outlook_is_Bleak_Kander_Woods.nbs,3115.920000000002,4.73999999999999,2210,2178,32,43,113047
091_Gylia_Shanty_Cinfras_County.nbs,3775.0,0.010000000000000018,2019,2019,0,0,170681
092_Aimless_Paths_Canyon_of_the_Lost.nbs,2705.0,4.7700000000000005,1225,1221,4,1,113674
093_Clear_Day_Shadows_from_Above_Ozoths_Spire.nbs,4166.8400000000065,7.519999999999985,1979,1979,0,102,112819
094_Call_of_the_Orient_Crystal_Falls.nbs,5647.960000000022,30.410000000000004,4058,4056,2,483,192359
095_Blazing_Mountain_Molten_Caverns.nbs,3111.0,6.819999999999985,1553,1553,0,134,190413
