C,0.004594365
C,0.004594365
C,0.004594365
C,0.004594365
C,0.004594365
CC,0.004594365
CC,0.004490438
C,0.004490438
C,0.004490438
C,0.004490438
C,0.004490438
C,0.004490438
C,0.004490438
C,0.004490438
C,0.004490438
CC,0.004490438
C,0.004490438
CC,0.0042457883
C,0.0042457883
C,0.0042457883
C,0.0042457883
C,0.0042457883
C,0.0042457883
CC,0.0042457883
C,0.0042457883
CC,0.0042457883
CC,0.0042457883
C,0.0042457883
C,0.0042457883
C,0.0042457883
C,0.0042457883
CC,0.0042457883
CC,0.0042230394
CC,0.0041688364
C,0.0041688364
C,0.0041688364
C,0.0041688364
C,0.0041688364
CC,0.0041688364
C,0.0041688364
C,0.0041688364
CC,0.0041502398
C,0.0041502398
C,0.0041502398
CC,0.003940751
C,0.003940751
C,0.003940751
C,0.003940751
C,0.003940751
CC,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
CC,0.0037786637
C,0.0037786637
CC,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
C,0.0037786637
CC,0.0036110976
C,0.0036110976
C,0.0036110976
C,0.0036110976
C,0.0036110976
C,0.0036110976
CC,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
C,0.0034145284
CC,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
C,0.0029698182
CC,0.0029698182
CC,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
CC,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
C,0.0026456888
CC,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
C,0.0025621655
CC,0.0025284844
C,0.0025284844
C,0.0025284844
C,0.0025284844
C,0.0025284844
C,0.0025284844
CC,0.0025284844
C,0.0025284844
C,0.0025284844
CC,0.0024379278
C,0.0024379278
C,0.0024379278
CC,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
CC,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
C,0.0024379278
CC,0.0024379278
C,0.0024379278
CC,0.0024336
CC,0.0024336
C,0.0024336
CC,0.0024336
CC,0.0024336
CC,0.0023538033
C,0.0023538033
C,0.0023538033
C,0.0023538033
CC,0.0023538033
C,0.0023538033
C,0.0023538033
CC,0.0023538033
CC,0.0023538033
CC,0.0023538033
C,0.0023538033
C,0.0023538033
C,0.0023538033
CC,0.0023538033
C,0.0023538033
C,0.0023538033
C,0.0023538033
C,0.0023538033
CC,0.0023538033
CC,0.0023284215
CC,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
CC,0.0023284215
C,0.0023284215
CC,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
CC,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
C,0.0023284215
CC,0.0023284215
C,0.0023284215
C,0.0023284215
CC,0.0023284215
CC,0.0023284215
CC,0.0023005297
C,0.0023005297
C,0.0023005297
C,0.0023005297
CC,0.0022405863
C,0.0022405863
C,0.0022405863
C,0.0022405863
CC,0.0022405863
C,0.0022405863
C,0.0022405863
CC,0.0022405863
C,0.0022405863
C,0.0022405863
C,0.0022405863
C,0.0022405863
CC,0.0022405863
C,0.0022405863
C,0.0022405863
CC,0.0022304547
CC,0.002198518
C,0.002198518
C,0.002198518
C,0.002198518
C,0.002198518
C,0.002198518
